7.685,-8.474E-2
7.701,-0.111
7.718,-0.103
7.735,-6.867E-2
7.751,-3.269E-2
7.768,3.292E-3
7.785,3.697E-2
7.801,6.530E-2
7.818,8.597E-2
7.835,0.102
7.851,0.118
7.868,0.123
7.885,0.136
7.901,0.136
7.918,0.132
7.935,0.126
7.951,0.117
7.968,9.898E-2
7.985,8.673E-2
8.001,6.300E-2
8.018,3.774E-2
8.035,4.823E-3
8.051,-3.269E-2
8.068,-6.101E-2
8.085,-9.393E-2
8.101,-0.105
8.118,-8.321E-2
8.135,-5.183E-2
8.151,-2.120E-2
8.168,1.171E-2
8.185,3.621E-2
8.201,5.535E-2
8.218,7.142E-2
8.235,8.367E-2
8.251,9.056E-2
8.268,9.592E-2
8.285,9.592E-2
8.301,9.286E-2
8.318,8.367E-2
8.335,7.142E-2
8.351,5.611E-2
8.368,3.468E-2
8.385,7.885E-3
8.401,-2.044E-2
8.418,-4.111E-2
8.435,-7.862E-2
8.451,-9.469E-2
8.468,-9.393E-2
8.485,-6.714E-2
8.501,-3.958E-2
8.518,-1.202E-2
8.535,8.650E-3
8.551,2.855E-2
8.568,4.463E-2
8.585,5.611E-2
8.601,6.147E-2
8.618,6.300E-2
8.635,6.224E-2
8.651,5.764E-2
8.668,4.693E-2
8.685,3.162E-2
8.701,1.860E-2
8.718,-2.832E-3
8.735,-2.350E-2
8.751,-4.494E-2
8.768,-7.862E-2
8.785,-9.163E-2
8.801,-8.780E-2
8.818,-6.178E-2
8.835,-4.417E-2
8.851,-2.503E-2
8.868,4.823E-3
8.885,2.243E-2
8.901,3.008E-2
8.918,3.774E-2
8.935,3.927E-2
8.951,3.697E-2
8.968,3.085E-2
8.985,2.396E-2
9.001,1.401E-2
9.018,-1.067E-2
9.035,-3.746E-2
9.051,-4.360E-2
9.068,-7.518E-2
9.085,-8.976E-2
9.101,-8.187E-2
9.118,-6.243E-2
9.135,-4.299E-2
9.151,-2.355E-2
9.168,-6.541E-3
9.185,5.608E-3
9.201,1.654E-2
9.218,2.019E-2
9.235,2.140E-2
9.251,1.472E-2
9.268,6.823E-3
9.285,-7.149E-3
9.301,-2.112E-2
9.318,-4.056E-2
9.335,-6.000E-2
9.351,-7.822E-2
9.368,-8.308E-2
9.385,-7.154E-2
9.401,-5.332E-2
9.418,-3.327E-2
9.435,-1.808E-2
9.451,-7.756E-3
9.468,-1.681E-3
9.485,3.178E-3
9.501,3.178E-3
9.518,-4.665E-4
9.535,-8.971E-3
9.552,-1.930E-2
9.568,-3.691E-2
9.585,-5.028E-2
9.602,-6.486E-2
9.618,-7.640E-2
9.635,-7.215E-2
9.652,-5.878E-2
9.668,-4.967E-2
9.685,-3.266E-2
9.702,-2.355E-2
9.718,-1.201E-2
9.735,-8.364E-3
9.752,-8.971E-3
9.768,-1.869E-2
9.785,-2.234E-2
9.802,-3.327E-2
9.818,-4.663E-2
9.835,-6.243E-2
9.852,-7.032E-2
9.868,-7.032E-2
9.885,-6.243E-2
9.902,-5.089E-2
9.918,-3.813E-2
9.935,-2.780E-2
9.952,-1.565E-2
9.968,-1.262E-2
